date_fetched,fetched_at,event_id,ts_start,tourney,surface,p1,p2,wu,wv,bookmaker_id,bookmaker_name,p1_odds,p2_odds,p1_opening,p2_opening
2026-05-12,2026-05-12T06:01:45Z,OAjAbayG,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Prizmic D.,khachanov-karen,prizmic-dino,851,BetMGM.us,2.4,1.56,2.45,1.53
2026-05-12,2026-05-12T06:01:45Z,OAjAbayG,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Khachanov K.,Prizmic D.,khachanov-karen,prizmic-dino,549,bet365.us,2.63,1.5,2.75,1.44
2026-05-12,2026-05-12T06:01:45Z,zDxdp9G5,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Ruud C.,musetti-lorenzo,ruud-casper,851,BetMGM.us,2.45,1.53,2.54,1.5
2026-05-12,2026-05-12T06:01:45Z,zDxdp9G5,1778576400,"ATP - SINGLES: Rome (Italy), clay",clay,Musetti L.,Ruud C.,musetti-lorenzo,ruud-casper,549,bet365.us,2.63,1.5,2.2,1.67
2026-05-12,2026-05-12T06:01:45Z,v7p7wvAC,1778581800,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Tien L.,jodar-rafael,tien-learner,851,BetMGM.us,1.28,3.6,1.28,3.6
2026-05-12,2026-05-12T06:01:45Z,v7p7wvAC,1778581800,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Tien L.,jodar-rafael,tien-learner,549,bet365.us,1.22,4.33,1.29,3.75
2026-05-12,2026-05-12T06:01:45Z,6sEWP5NM,1778587200,"ATP - SINGLES: Rome (Italy), clay",clay,Darderi L.,Zverev A.,darderi-luciano,zverev-alexander,851,BetMGM.us,4.1,1.22,4.0,1.24
2026-05-12,2026-05-12T06:01:45Z,6sEWP5NM,1778587200,"ATP - SINGLES: Rome (Italy), clay",clay,Darderi L.,Zverev A.,darderi-luciano,zverev-alexander,549,bet365.us,4.33,1.22,4.0,1.25
2026-05-12,2026-05-12T06:01:45Z,E9A2C265,1778590800,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Pellegrino A.,sinner-jannik,pellegrino-andrea,549,bet365.us,1.01,29.0,1.01,29.0
2026-05-12,2026-05-12T06:01:45Z,YaWLuVIa,1778592600,"ATP - SINGLES: Rome (Italy), clay",clay,Rublev A.,Basilashvili N.,rublev-andrey,basilashvili-nikoloz,549,bet365.us,1.29,3.75,1.25,4.0
2026-05-12,2026-05-12T06:01:45Z,8K5k0TiM,1778598000,"ATP - SINGLES: Rome (Italy), clay",clay,Medjedovic H.,Landaluce M.,medjedovic-hamad,landaluce-martin,549,bet365.us,1.57,2.38,1.44,2.75
2026-05-12,2026-05-12T06:01:45Z,noqTuWDi,1778610600,"ATP - SINGLES: Rome (Italy), clay",clay,Tirante T. A.,Medvedev D.,tirante-thiago-agustin,medvedev-daniil,549,bet365.us,2.5,1.53,2.5,1.53
2026-05-12,2026-05-12T06:01:45Z,U3srmDQP,1778583600,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Ostapenko J.,cirstea-sorana,ostapenko-jelena,549,bet365.us,1.62,2.3,1.8,2.0
2026-05-12,2026-05-12T06:01:45Z,xhqAT0t4,1778605200,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Andreeva M.,gauff-coco,andreeva-mirra,549,bet365.us,2.0,1.8,2.0,1.8
2026-05-13,2026-05-13T06:07:03Z,KdxSZjQN,1778677200,"ATP - SINGLES: Rome (Italy), clay",clay,Ruud C.,Khachanov K.,ruud-casper,khachanov-karen,549,bet365.us,1.2,4.5,1.36,3.2
2026-05-13,2026-05-13T06:07:03Z,Wbl40tBT,1778697000,"ATP - SINGLES: Rome (Italy), clay",clay,Jodar R.,Darderi L.,jodar-rafael,darderi-luciano,549,bet365.us,1.4,3.0,1.44,2.75
2026-05-13,2026-05-13T06:07:03Z,2qWFGaIc,1778670000,"WTA - SINGLES: Rome (Italy), clay",clay,Pegula J.,Swiatek I.,pegula-jessica,swiatek-iga,549,bet365.us,3.0,1.4,3.0,1.4
2026-05-13,2026-05-13T06:07:03Z,jR7BVJdU,1778691600,"WTA - SINGLES: Rome (Italy), clay",clay,Svitolina E.,Rybakina E.,monfils-elina,rybakina-elena,549,bet365.us,3.0,1.4,2.63,1.5
2026-05-14,2026-05-14T06:06:05Z,Wn6w4IaB,1778763600,"WTA - SINGLES: Rome (Italy), clay",clay,Cirstea S.,Gauff C.,cirstea-sorana,gauff-coco,549,bet365.us,3.0,1.4,3.2,1.36
2026-05-15,2026-05-15T06:11:41Z,WOHH2E53,1778851800,"ATP - SINGLES: Rome (Italy), clay",clay,Ruud C.,Darderi L.,ruud-casper,darderi-luciano,549,bet365.us,1.3,3.5,1.36,3.2
2026-05-15,2026-05-15T06:11:41Z,6XMkYEio,1778864400,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Medvedev D.,sinner-jannik,medvedev-daniil,549,bet365.us,1.07,9.0,1.1,7.0
2026-05-16,2026-05-16T05:59:38Z,hj88rrLj,1778943600,"WTA - SINGLES: Rome (Italy), clay",clay,Gauff C.,Svitolina E.,gauff-coco,monfils-elina,549,bet365.us,1.62,2.3,1.57,2.38
2026-05-17,2026-05-17T06:05:36Z,8W7RxvfS,1779019200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Trungelliti M.,Navone M.,trungelliti-marco,navone-mariano,549,bet365.us,3.2,1.36,3.4,1.33
2026-05-17,2026-05-17T06:05:36Z,4U7pad9a,1779017400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Dedura D.,Tiafoe F.,dedura-palomero-diego,tiafoe-frances,549,bet365.us,3.2,1.36,3.75,1.29
2026-05-17,2026-05-17T06:05:36Z,OGkEDz7e,1779022800,"ATP - SINGLES: Hamburg (Germany), clay",clay,Paul T.,Quinn E.,paul-tommy,quinn-ethan,549,bet365.us,1.33,3.4,1.3,3.5
2026-05-17,2026-05-17T06:05:36Z,pSLCS7Ri,1779030000,"ATP - SINGLES: Rome (Italy), clay",clay,Sinner J.,Ruud C.,sinner-jannik,ruud-casper,549,bet365.us,1.13,6.0,1.13,6.0
2026-05-17,2026-05-17T06:05:36Z,Emqpe9O9,1779013800,"WTA - SINGLES: Strasbourg (France), clay",clay,Joint M.,Li A.,joint-maya,li-ann,549,bet365.us,3.0,1.4,2.63,1.5
2026-05-17,2026-05-17T06:05:36Z,SAV2040k,1779013800,"WTA - SINGLES: Strasbourg (France), clay",clay,Sakkari M.,Stearns P.,sakkari-maria,stearns-peyton,549,bet365.us,2.0,1.8,1.8,2.0
2026-05-17,2026-05-17T06:05:36Z,IypX5QxS,1779019200,"WTA - SINGLES: Strasbourg (France), clay",clay,Bejlek S.,Navarro E.,bejlek-sara,navarro-emma,549,bet365.us,1.73,2.1,1.73,2.1
2026-05-17,2026-05-17T06:05:36Z,xbrH98w3,1779019200,"WTA - SINGLES: Strasbourg (France), clay",clay,Wang Xin.,Boisson L.,wang-xinyu-2001,boisson-lois,549,bet365.us,1.67,2.2,1.91,1.91
2026-05-17,2026-05-17T06:05:36Z,AijVo5od,1779024600,"WTA - SINGLES: Strasbourg (France), clay",clay,Jeanjean L.,Fernandez L.,jeanjean-leolia,fernandez-leylah-annie,549,bet365.us,3.4,1.33,3.2,1.36
2026-05-18,2026-05-18T06:24:48Z,xMp6YmZ7,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,De Jong J.,Sun F.,de-jong-jesper,sun-fajing,549,bet365.us,1.08,8.0,1.13,6.0
2026-05-18,2026-05-18T06:24:48Z,zFaPwqBm,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Ficovich J. P.,Travaglia S.,ficovich-juan-pablo,travaglia-stefano,549,bet365.us,2.38,1.53,2.75,1.4
2026-05-18,2026-05-18T06:24:48Z,UFXidiRE,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Ghibaudo A.,Zheng M.,antoine-ghibaudo,zheng-michael,549,bet365.us,2.5,1.5,2.5,1.5
2026-05-18,2026-05-18T06:24:48Z,ru3XyNu0,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Grenier H.,Harris L.,grenier-hugo,harris-lloyd,549,bet365.us,3.5,1.29,3.75,1.25
2026-05-18,2026-05-18T06:24:48Z,tCtfxiit,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Pellegrino A.,Moreno De Alboran N.,pellegrino-andrea,moreno-de-alboran-nicolas,549,bet365.us,1.14,5.5,1.29,3.5
2026-05-18,2026-05-18T06:24:48Z,Gh1uz1AC,1779091200,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Simakin I.,Draxl L.,simakin-ilia,draxl-liam,549,bet365.us,3.5,1.29,3.25,1.33
2026-05-18,2026-05-18T06:24:48Z,xzKPcYx0,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Bertola R.,Mochizuki S.,bertola-remy,mochizuki-shintaro,549,bet365.us,1.57,2.25,1.67,2.1
2026-05-18,2026-05-18T06:24:48Z,8KirUm0C,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Clarke J.,Sweeny D.,clarke-jay,sweeny-dane,549,bet365.us,1.18,4.5,1.29,3.5
2026-05-18,2026-05-18T06:24:48Z,hKFlEgNt,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Diaz Acosta F.,O'Connell C.,diaz-acosta-facundo,o-connell-christopher,549,bet365.us,1.25,3.75,1.25,3.75
2026-05-18,2026-05-18T06:24:48Z,G0aKUZ8D,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Evans D.,Jade D.,evans-daniel,jade-daniel,549,bet365.us,2.25,1.57,1.57,2.25
2026-05-18,2026-05-18T06:24:48Z,MkrAY8j5,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Houkes M.,Cecchinato M.,houkes-max,cecchinato-marco,549,bet365.us,2.75,1.4,2.75,1.4
2026-05-18,2026-05-18T06:24:48Z,hUpSXV0m,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Olivieri G. A.,Faurel T.,olivieri-genaro-alberto,faurel-thomas,549,bet365.us,1.57,2.25,1.73,2.0
2026-05-18,2026-05-18T06:24:48Z,WOsbzA4e,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Shimabukuro S.,Sakellaridis S.,shimabukuro-sho,sakellaridis-stefanos,549,bet365.us,3.25,1.33,2.5,1.5
2026-05-18,2026-05-18T06:24:48Z,A3dCWev1,1779096600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Virtanen O.,Holmgren A.,virtanen-otto,holmgren-august,549,bet365.us,1.5,2.5,1.62,2.2
2026-05-18,2026-05-18T06:24:48Z,W2QkonzB,1779102000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Bertrand R.,Glinka D.,bertrand-robin,glinka-daniil,549,bet365.us,3.5,1.29,3.5,1.29
2026-05-18,2026-05-18T06:24:48Z,WK7AFloJ,1779102000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Damm M.,Samuel T.,damm-martin-2003,samuel-toby,549,bet365.us,1.5,2.5,1.5,2.5
2026-05-18,2026-05-18T06:24:48Z,lYBfOITj,1779102000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Ferreira Silva F.,Gomez F. A.,silva-frederico-ferreira,gomez-federico-agustin,549,bet365.us,1.62,2.2,1.73,2.0
2026-05-18,2026-05-18T06:24:48Z,00qQUQkU,1779102000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Prado Angelo J. C.,McDonald M.,prado-angelo-juan-carlos,mcdonald-mackenzie,549,bet365.us,1.44,2.63,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,AmQanVFt,1779102000,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Svrcina D.,Den Ouden G.,svrcina-dalibor,guy-den-ouden,549,bet365.us,1.33,3.25,1.33,3.25
2026-05-18,2026-05-18T06:24:48Z,rH2nLhHs,1779105600,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Goffin D.,Tseng C. H.,goffin-david,tseng-chun-hsin,549,bet365.us,2.75,1.4,2.5,1.5
2026-05-18,2026-05-18T06:24:48Z,SvJK6TLU,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Barrena A.,Galarneau A.,barrena-alex,galarneau-alexis,549,bet365.us,1.53,2.38,1.53,2.38
2026-05-18,2026-05-18T06:24:48Z,vwwxmHOs,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Basilashvili N.,Boscardin Dias P.,basilashvili-nikoloz,boscardin-dias-pedro,549,bet365.us,1.18,4.5,1.17,5.0
2026-05-18,2026-05-18T06:24:48Z,tSbtnMLc,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Bueno G.,Bax F.,bueno-gonzalo,bax-florent,549,bet365.us,1.62,2.2,1.62,2.2
2026-05-18,2026-05-18T06:24:48Z,n3tpoegf,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Cina F.,Watanuki Y.,cina-federico,watanuki-yosuke-1998,549,bet365.us,1.17,5.0,1.17,5.0
2026-05-18,2026-05-18T06:24:48Z,KdYivmtA,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Moro Canas A.,Napolitano S.,moro-canas-alejandro,napolitano-stefano,549,bet365.us,1.83,1.83,2.0,1.73
2026-05-18,2026-05-18T06:24:48Z,b5SVW4Yq,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Neumayer L.,Bolt A.,neumayer-lukas,bolt-alex,549,bet365.us,1.17,5.0,1.17,5.0
2026-05-18,2026-05-18T06:24:48Z,lh2lp0jA,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Sachko V.,Pinnington Jones J.,sachko-vitaliy,pinnington-jones-jack,549,bet365.us,1.91,1.8,2.0,1.73
2026-05-18,2026-05-18T06:24:48Z,KEFC8kiI,1779107400,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Tomic B.,Echargui M.,tomic-bernard,echargui-moez,549,bet365.us,2.38,1.53,2.5,1.5
2026-05-18,2026-05-18T06:24:48Z,YcH4ABM5,1779112800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Broom C.,Blanchet U.,broom-charles,blanchet-ugo,549,bet365.us,3.5,1.29,3.0,1.36
2026-05-18,2026-05-18T06:24:48Z,SMy0xRAM,1779112800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Gaubas V.,Coria F.,gaubas-vilius,coria-federico,549,bet365.us,1.2,4.33,1.29,3.5
2026-05-18,2026-05-18T06:24:48Z,WjWWjQPF,1779112800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Mejia N.,Llamas Ruiz P.,mejia-nicolas,llamas-ruiz-pablo,549,bet365.us,5.5,1.14,3.75,1.25
2026-05-18,2026-05-18T06:24:48Z,6Xx0sDhJ,1779112800,"ATP - SINGLES: French Open (France) - Qualification, clay",clay,Reis Da Silva J.,Hemery C.,reis-da-silva-joao-lucas,hemery-calvin,549,bet365.us,1.91,1.8,2.1,1.67
2026-05-18,2026-05-18T06:24:48Z,vFbcXHHk,1779093000,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Baez S.,Michelsen A.,baez-sebastian,michelsen-alex,549,bet365.us,1.53,2.5,1.8,2.0
2026-05-18,2026-05-18T06:24:48Z,nu25Ven2,1779098400,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Rinderknech A.,Tirante T. A.,rinderknech-arthur,tirante-thiago-agustin,549,bet365.us,2.5,1.53,2.1,1.73
2026-05-18,2026-05-18T06:24:48Z,jykzE5pe,1779100200,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Royer V.,Comesana F.,royer-valentin,comesana-francisco,549,bet365.us,2.63,1.5,2.38,1.57
2026-05-18,2026-05-18T06:24:48Z,UL6BtMf3,1779103800,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Tsitsipas S.,Mpetshi Perricard G.,tsitsipas-stefanos,mpetshi-perricard-giovanni,549,bet365.us,1.36,3.2,1.33,3.4
2026-05-18,2026-05-18T06:24:48Z,jeuUZn7E,1779120000,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Brancaccio R.,Wawrinka S.,brancaccio-raul,wawrinka-stan,549,bet365.us,2.5,1.53,3.5,1.3
2026-05-18,2026-05-18T06:24:48Z,rBoSFRFr,1779125400,"ATP - SINGLES: Geneva (Switzerland), clay",clay,Sonego L.,Butvilas E.,sonego-lorenzo,butvilas-edas,549,bet365.us,1.67,2.2,1.44,2.75
2026-05-18,2026-05-18T06:24:48Z,6HnIDeOh,1779098400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Cerundolo F.,De Minaur A.,cerundolo-francisco,de-minaur-alex,549,bet365.us,1.57,2.38,1.53,2.5
2026-05-18,2026-05-18T06:24:48Z,Y3lAFHgt,1779098400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Davidovich Fokina A.,Moutet C.,davidovich-fokina-alejandro,moutet-corentin,549,bet365.us,1.57,2.38,1.57,2.38
2026-05-18,2026-05-18T06:24:48Z,KK0zLIEL,1779098400,"ATP - SINGLES: Hamburg (Germany), clay",clay,Majchrzak K.,Ugo Carabelli C.,majchrzak-kamil,ugo-carabelli-camilo,549,bet365.us,2.63,1.5,2.2,1.67
2026-05-18,2026-05-18T06:24:48Z,Gjn6Fdxq,1779103800,"ATP - SINGLES: Hamburg (Germany), clay",clay,Atmane T.,Etcheverry T. M.,atmane-terence,etcheverry-tomas-martin,549,bet365.us,2.63,1.5,2.75,1.44
2026-05-18,2026-05-18T06:24:48Z,lMNgwjlm,1779103800,"ATP - SINGLES: Hamburg (Germany), clay",clay,Hanfmann Y.,Schoenhaus M.,hanfmann-yannick,schoenhaus-max,549,bet365.us,1.25,4.0,1.29,3.75
2026-05-18,2026-05-18T06:24:48Z,IZ0Meb4E,1779109200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Altmaier D.,Hijikata R.,altmaier-daniel,hijikata-rinky,549,bet365.us,1.44,2.75,1.5,2.63
2026-05-18,2026-05-18T06:24:48Z,pW5SZGse,1779109200,"ATP - SINGLES: Hamburg (Germany), clay",clay,Giron M.,Shelton B.,giron-marcos,shelton-ben,549,bet365.us,3.4,1.33,3.5,1.3
2026-05-18,2026-05-18T06:24:48Z,p890eE8O,1779120000,"ATP - SINGLES: Hamburg (Germany), clay",clay,Mensik J.,Struff J-L.,mensik-jakub,struff-jan-lennard,549,bet365.us,1.3,3.5,1.36,3.2
2026-05-18,2026-05-18T06:24:48Z,6LCaIyqA,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bulgaru M.,Guo H.,bulgaru-miriam-bianca,guo-hanyu,549,bet365.us,3.0,1.36,2.63,1.44
2026-05-18,2026-05-18T06:24:48Z,td2F17Ki,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Deichmann K.,Garland J.,von-deichmann-kathinka,garland-joanna,549,bet365.us,2.25,1.57,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,l2XR3xUG,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Hontama M.,Preston T.,hontama-mai,preston-taylah,549,bet365.us,2.5,1.5,2.5,1.5
2026-05-18,2026-05-18T06:24:48Z,EsMxd3lT,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Inisan E.,Avdeeva J.,inisan-eleejah,julia-avdeeva,549,bet365.us,4.33,1.2,5.0,1.17
2026-05-18,2026-05-18T06:24:48Z,x0Tshfme,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Jimenez Kasintseva V.,Pridankina E.,jimenez-kasintseva-victoria,pridankina-elena,549,bet365.us,2.0,1.73,1.57,2.25
2026-05-18,2026-05-18T06:24:48Z,lM5Naok4,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Leonard M.,Sakatsume H.,leonard-manon,sakatsume-himeno,549,bet365.us,6.0,1.13,5.5,1.14
2026-05-18,2026-05-18T06:24:48Z,th4INWKk,1779091200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Tararudee L.,Papamichail D.,tararudee-lanlana,papamichail-despina,549,bet365.us,1.25,3.75,1.33,3.25
2026-05-18,2026-05-18T06:24:48Z,CW4fEp4c,1779096600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Gjorcheska L.,Lamens S.,gjorcheska-lina,lamens-suzan,549,bet365.us,3.25,1.33,3.0,1.36
2026-05-18,2026-05-18T06:24:48Z,A9DnThcS,1779096600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Gorgodze E.,Zidansek T.,gorgodze-ekaterine,zidansek-tamara,549,bet365.us,4.5,1.18,4.33,1.2
2026-05-18,2026-05-18T06:24:48Z,vm8F6g2l,1779096600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Iatcenko P.,Monnet C.,iatcenko-polina,monnet-carole,549,bet365.us,3.25,1.33,2.25,1.57
2026-05-18,2026-05-18T06:24:48Z,SShKshCL,1779096600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Kraus S.,Naef C.,kraus-sinja,naef-celine,549,bet365.us,1.25,3.75,1.67,2.1
2026-05-18,2026-05-18T06:24:48Z,nDBN4XW0,1779096600,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Yaneva E.,Begu I.,yaneva-elizara,begu-irina,549,bet365.us,1.91,1.8,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,pp32COY9,1779100200,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Chwalinska M.,Rame A.,chwalinska-maja,rame-alice,549,bet365.us,1.07,9.0,1.1,7.0
2026-05-18,2026-05-18T06:24:48Z,EoG7GFDM,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Barthel M.,Friedsam A-L.,barthel-mona,friedsam-anna-lena,549,bet365.us,1.83,1.83,1.67,2.1
2026-05-18,2026-05-18T06:24:48Z,nkqxeH4S,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Falei A.,Pigato L.,falei-aliona,pigato-lisa,549,bet365.us,3.25,1.33,2.63,1.44
2026-05-18,2026-05-18T06:24:48Z,lIXFmZd2,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Knutson G.,Trevisan M.,knutson-gabriela,trevisan-martina,549,bet365.us,3.0,1.36,3.0,1.36
2026-05-18,2026-05-18T06:24:48Z,IiCaeoG8,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Minnen G.,Gasanova A.,minnen-greetje,gasanova-anastasia,549,bet365.us,1.57,2.25,1.57,2.25
2026-05-18,2026-05-18T06:24:48Z,AH1wBgyp,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Noha Akugue N.,Prozorova T.,akugue-noha-noma,prozorova-tatiana,549,bet365.us,1.67,2.1,1.67,2.1
2026-05-18,2026-05-18T06:24:48Z,2a8n62UQ,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sanchez A. S.,Romero Gormaz L.,sanchez-ana-sofia,romero-gormaz-leyre,549,bet365.us,8.0,1.08,8.0,1.08
2026-05-18,2026-05-18T06:24:48Z,v5kzydDd,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sherif M.,Lazaro Garcia A.,sherif-mayar,lazaro-garcia-andrea,549,bet365.us,1.67,2.1,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,2uIhpL77,1779102000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Yuan Y.,Dart H.,yuan-yue-1998,dart-harriet,549,bet365.us,1.22,4.0,1.57,2.25
2026-05-18,2026-05-18T06:24:48Z,E52QLAk2,1779107400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Jorge M.,Kalieva E.,jorge-matilde,kalieva-elvina,549,bet365.us,5.0,1.17,4.0,1.22
2026-05-18,2026-05-18T06:24:48Z,QHF7gPpL,1779107400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Klimovicova L.,Radivojevic L.,klimovicova-linda,radivojevic-lola,549,bet365.us,2.25,1.57,2.25,1.57
2026-05-18,2026-05-18T06:24:48Z,4SG7bBSH,1779107400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Korneeva A.,Hibino N.,korneeva-alina,hibino-nao,549,bet365.us,1.14,5.5,1.14,5.5
2026-05-18,2026-05-18T06:24:48Z,KCCWEWCb,1779107400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Rus A.,Ortenzi J.,rus-arantxa,ortenzi-jasmin,549,bet365.us,2.1,1.67,2.1,1.67
2026-05-18,2026-05-18T06:24:48Z,K2kCqEs9,1779107400,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Stoiana M.,Janicijevic S.,stoiana-mary,janicijevic-selena,549,bet365.us,1.14,5.5,1.2,4.33
2026-05-18,2026-05-18T06:24:48Z,Mm1wl38r,1779111000,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Stephens S.,Lee C. Y.,stephens-sloane,lee-carol-youngsuh,549,bet365.us,1.62,2.2,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,6BsMba53,1779112800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Bandecchi S.,Paquet C.,bandecchi-susan,paquet-chloe,549,bet365.us,1.83,1.83,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,Ch0YdbiD,1779112800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Day K.,Dodin O.,day-kayla,dodin-oceane,549,bet365.us,1.2,4.33,1.29,3.5
2026-05-18,2026-05-18T06:24:48Z,fFEpnswe,1779112800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Salkova D.,Podrez V.,salkova-dominika,podrez-veronika,549,bet365.us,1.83,1.83,1.83,1.83
2026-05-18,2026-05-18T06:24:48Z,OSi4TVRi,1779112800,"WTA - SINGLES: French Open (France) - Qualification, clay",clay,Sasnovich A.,Osuigwe W.,sasnovich-aliaksandra,osuigwe-whitney,549,bet365.us,1.3,3.4,1.29,3.5
2026-05-18,2026-05-18T06:24:48Z,tG80rBN6,1779098400,"WTA - SINGLES: Rabat (Morocco), clay",clay,Teichmann J.,Grabher J.,teichmann-jil,grabher-julia,549,bet365.us,2.0,1.8,1.8,2.0
2026-05-18,2026-05-18T06:24:48Z,Yk5hpXhf,1779098400,"WTA - SINGLES: Rabat (Morocco), clay",clay,Vandewinkel H.,Udvardy P.,van-de-winkel-hanne,udvardy-panna,549,bet365.us,2.0,1.8,1.8,2.0
2026-05-18,2026-05-18T06:24:48Z,6wYYvxHE,1779098400,"WTA - SINGLES: Rabat (Morocco), clay",clay,Waltert S.,Kalinina A.,waltert-simona,kalinina-anhelina,549,bet365.us,2.5,1.53,2.5,1.53
2026-05-18,2026-05-18T06:24:48Z,23064Snn,1779103800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Ferro F.,Kovinic D.,ferro-fiona,kovinic-danka,549,bet365.us,1.17,5.0,1.2,4.5
2026-05-18,2026-05-18T06:24:48Z,Ig7M0pnB,1779103800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Marcinko P.,Zvonareva V.,petra-marcinko,zvonareva-vera,549,bet365.us,1.44,2.75,1.57,2.38
2026-05-18,2026-05-18T06:24:48Z,EqomHYO7,1779103800,"WTA - SINGLES: Rabat (Morocco), clay",clay,Parks A.,Uchijima M.,parks-alycia,uchijima-moyuka,549,bet365.us,2.5,1.53,2.3,1.62
